"PlayerID","BackgroundName","ProjectionMiddle","Keeper","PricePrice","PricePricedat","PriceMMrating","DraftRank","KeeperRank","BackgroundIcon1","BackgroundIcon2","BackgroundIcon3","Comment","Short","PreseasonGame1","PreseasonGame2","PreseasonGT","PositionRankonprice","PositionRankon2022average","PositionRankonPPM","PositionRankonlast5","PositionRankoncareerhigh","Price150k","Price85","Pricecareerhigh","ConsistencyHigh","ConsistencyLow","Consistency120","Consistency100","Consistency90","Consistency70","Consistency50tog","ConsistencyCBAHigh","ConsistencyCBALow","ConsistencyCBA120","ConsistencyCBA100","ConsistencyCBA90","ConsistencyCBA70","ConsistencyCBA50tog","ConsistencyKIHigh","ConsistencyKILow","ConsistencyKI120","ConsistencyKI100","ConsistencyKI90","ConsistencyKI70","ConsistencyKI50tog","SplitsRegular","SplitsVregular","SplitsH1","SplitsVH1","SplitsH2","SplitsVH2","SplitsLast5","SplitsVLast5","SplitsFinals","SplitsVfinals","SplitsExlowest","SplitsVexlowest","BestAverage","2022Average","2021Average","2020Average","2019Average","2018Average","2017Average","BestRank","2022Rank","2021Rank","2020Rank","2019Rank","2018Rank","2017Rank","Best100GT","2022100GT","2021100GT","2020100GT","2019100GT","2018100GT","2017100GT","BestTrend","2022Trend","2021Trend","2020Trend","2019Trend","2018Trend","2017Trend","StatDisposals","StatEfficiency","StatContested","StatClangers","StatTackles","StatValue","Stat22Disposals","Stat22Efficiency","Stat22Contested","Stat22Clangers","Stat22Tackles","Stat22Value","StatLabel","KeeperOrder","PositionRankon2023average","SplitsEx50TOG","2023Average","2024Rank","2023Rank","2024100GT","2023100GT","2024Trend","2023Trend","2024Average","PositionRankon2024average","StatClearances","StatIntercepts","StatHta","StatGoals","Stat22Clearances","Stat22Intercepts","Stat22Hta","Stat22Goals"
"CD_I1021122","Harry Rowston",48,79,119900,22,"Unders","M204","M133",14,8,0,NULL,"Pick 16 as an inside mid, played seven games with midfield exposure year one but didn’t feature last year, 92 VFL average (up from 75) a good sign but he'll likely remain on the fringe again",NULL,9,36,148,NULL,NULL,NULL,NULL,50,-14,-11,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,596,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",106,NULL,NULL,33,NULL,495,0,73,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,6.2,2.9,0.0,0.8
"CD_I1020104","Jakob Ryan",49,74,119900,22,"Unders","D146","D88",26,10,0,NULL,"Medium defender with massive numbers in his draft year, averaged 67 in the VFL so might be a while before he gets his chance",NULL,0,0,200,NULL,NULL,NULL,NULL,50,-8,10,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,615,NULL,NULL,NULL,NULL,NULL,NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",86,NULL,NULL,12,NULL,529,0,41,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1.7,5.3,0.0,0.3
"CD_I1009392","Jack Buller",41,48,119900,22,"Unders","F221","F244",11,22,0,NULL,"Scored well at WAFL League level as a key forward chopping out in the ruck, but as a key forward his scoring will be limited if he ever gets a chance",NULL,0,0,220,NULL,NULL,NULL,NULL,50,-4,5,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,613,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",236,NULL,NULL,17,NULL,525,0,31,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2.9,1.5,0.8,1.6
"CD_I1020057","Harry Barnett",28,63,119900,22,"Low","R55","R32",28,0,0,NULL,"Rookie ruck who has averaged 42 at WAFL level, with Flynn back he'll be in the WAFL to develop",NULL,0,0,33,NULL,33,NULL,33,50,-16,0,22,22," 0 / 1"," 0 / 1"," 1 / 1"," 1 / 1"," 1 / 1",33,33,NULL,NULL,33,33,33,0,0,NULL,NULL,0,0,0,22,0,22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,608,NULL,NULL,NULL,NULL,NULL,NULL,89,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,6.0,50.0,50.0,3.0,2.0,2.0,18.5,63.3,67.2,4.3,5.0,8.9,"HO to Adv",28,33,NULL,8,588,531,51,89,14,NULL,22,NULL,0.0,2.0,2.0,0.0,5.8,3.3,8.9,0.4
"CD_I1020097","Ashton Moir",30,50,119900,22,"Low","F276","F230",28,10,0,NULL,"A forward with nice goal sense, 49 VFL average suggests he may need some time",NULL,0,0,220,NULL,2,166,208,50,NULL,-7,38,19," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 2 / 2",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,29,-7,NULL,NULL,29,-7,29,-7,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,602,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,4.0,87.5,58.3,0.0,1.5,1.0,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",212,208,NULL,NULL,571,NULL,121,NULL,NULL,NULL,29,NULL,0.5,0.0,0.0,1.0,2.9,1.5,0.8,1.6
"CD_I1032017","Tew Jiath",30,49,119900,22,"Low","D232","D188",28,0,0,NULL,"Broke into the side to debut in 2024, just the one game though and a 64 VFL average suggests he needs some time to develop",NULL,0,0,200,NULL,196,NULL,197,50,NULL,-2,24,24," 0 / 1"," 0 / 1"," 1 / 1"," 1 / 1"," 0 / 1",0,0,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,0,NULL,24,-2,24,-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2,24,NULL,NULL,NULL,NULL,NULL,NULL,606,NULL,NULL,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,5.0,100.0,20.0,2.0,3.0,3.0,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",186,197,24,NULL,583,NULL,39,NULL,NULL,NULL,24,NULL,0.0,3.0,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1022999","Kaleb Smith",40,59,121200,22,"Low","D191","D148",28,10,0,NULL,"Half-back who missed the entire 2023 season with a foot stress fracture but returned to play four games in 2024, VFL average of 77 is promising and we might see some more of him while Richmond are developing",NULL,0,0,198,NULL,184,164,195,50,NULL,-3,57,5," 0 / 4"," 0 / 4"," 4 / 4"," 4 / 4"," 2 / 4",0,0,NULL,NULL,0,0,0,0,11,NULL,NULL,3,3,6,25,-3,5,17,32,-10,19,3,NULL,NULL,NULL,-22,25,NULL,NULL,NULL,NULL,NULL,NULL,605,NULL,NULL,NULL,NULL,NULL,NULL,54,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,6.5,75.6,36.9,1.5,0.3,1.8,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",147,195,44,0,579,NULL,54,0,NULL,NULL,25,NULL,0.3,1.8,0.0,0.3,1.7,5.3,0.0,0.3
"CD_I1029262","Will Lorenz",30,60,119900,22,"Low","M244","M209",28,0,0,NULL,"Midfielder with okay numbers at underage and in the VFL last year, with Port's midfield I doubt we see him have that role at AFL for a while",NULL,9,28,148,NULL,105,NULL,143,50,NULL,0,31,13," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 2 / 2",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,31,-9,NULL,NULL,31,-9,NULL,NULL,13,9,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,608,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,3.0,75.0,75.0,0.0,2.0,1.0,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",151,143,NULL,NULL,588,NULL,88,NULL,NULL,NULL,22,NULL,1.0,1.0,0.0,0.0,6.2,2.9,0.0,0.8
"CD_I1028551","Wil Dawson",37,50,143300,27,"Low","D205","D183",28,11,0,NULL,"Tall who can play forward or back, hurt his shoulder when on 0 which cut his season short, might play some more in 2025 but going to need some time to develop",NULL,0,0,194,NULL,165,NULL,184,54,NULL,-11,79,0," 0 / 3"," 0 / 3"," 3 / 3"," 2 / 3"," 1 / 3",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,38,-11,57,-30,0,27,NULL,NULL,NULL,NULL,NULL,-30,38,NULL,NULL,NULL,NULL,NULL,NULL,583,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,5.3,57.0,24.8,0.3,1.0,2.3,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",170,184,57,NULL,542,NULL,64,NULL,NULL,NULL,38,NULL,0.0,2.3,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1027656","Cooper Simpson",39,60,119900,22,"Low","F236","F168",10,14,0,NULL,"Freo's first pick of 2023 draft played just the two games in his first season as a small forward, didn't shoot the lights out in the WAFL but reportedly had a strong pre-season so we might see more of him in 2025, but not in a SuperCoach friendly role",NULL,0,0,220,NULL,198,NULL,192,50,NULL,-15,57,17," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 0 / 2",0,0,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,0,NULL,37,-15,37,-15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-15,37,NULL,NULL,NULL,NULL,NULL,NULL,587,NULL,NULL,NULL,NULL,NULL,NULL,57,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,5.5,71.7,24.3,1.0,1.0,0.0,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",137,192,37,NULL,550,NULL,57,NULL,NULL,NULL,37,NULL,0.0,0.5,0.0,0.0,2.9,1.5,0.8,1.6
"CD_I1020032","Loch Rawlinson",28,45,119900,22,"Fair","F281","F261",14,10,0,NULL,"Small forward who showed a nice pressure and tackle game in the WAFL, debuted in 2024 but scoring in that game and his WAFL season was underwhelming",NULL,0,0,220,NULL,221,NULL,220,50,NULL,11,11,11," 0 / 1"," 0 / 1"," 1 / 1"," 1 / 1"," 0 / 1",0,0,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,0,NULL,11,11,11,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,11,NULL,NULL,NULL,NULL,NULL,NULL,616,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,4.0,50.0,25.0,2.0,1.0,0.0,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",249,220,11,NULL,597,NULL,22,NULL,NULL,NULL,11,NULL,1.0,0.0,0.0,0.0,2.9,1.5,0.8,1.6
"CD_I1027033","Ethan Read",42,95,169200,31,"Low","F214","F16",28,19,0,"Read had Keeper league coaches excited as soon as he entered the league, given the 202cm ruckman's ability to get around the ground like a midfielder, racking up marks and disposals to go along with his hitouts. He went at 103 and 97 in the U18 Champs and Coates Talent League respectively, which included an average of over 20 disposals and six marks per game. He played four games in his first season, but limited to a tall forward role which was always going to be tough. He'll likely continue to develop in the VFL for the next year or so while Witts is still up to it, but those Keeper coaches shouldn't lose hope of what's to come in a few years’ time.","Ruck taken in the top 10 (doesn't happen often), elite running power for a big man but at AFL level he's going to need some time before he starts displaying that",NULL,65,76,192,NULL,142,NULL,182,59,NULL,-8,54,27," 0 / 4"," 0 / 4"," 4 / 4"," 4 / 4"," 1 / 4",18,4,NULL,NULL,10,10,5,0,0,NULL,NULL,0,0,0,39,-8,39,-8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-11,39,NULL,NULL,NULL,NULL,NULL,NULL,578,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,4.5,82.5,50.0,1.8,0.3,0.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",15,182,42,NULL,534,NULL,71,NULL,NULL,NULL,39,NULL,0.0,0.8,1.3,0.8,2.9,1.5,0.8,1.6
"CD_I1027872","Angus Hastie",28,55,119900,22,"Fair","M249","M220",14,10,0,NULL,"Rebounding defender played five games in 2024 (four as sub) and will likely remain on the fringe for 2025",NULL,59,79,148,NULL,139,NULL,144,50,NULL,2,45,1," 0 / 5"," 0 / 5"," 5 / 5"," 5 / 5"," 4 / 5",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,20,2,20,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,20,NULL,NULL,NULL,NULL,NULL,NULL,611,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,5.0,48.9,19.5,0.6,0.6,0.6,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",164,144,12,NULL,591,NULL,66,NULL,NULL,NULL,20,NULL,0.6,0.4,0.0,0.2,6.2,2.9,0.0,0.8
"CD_I1024096","Caleb Mitchell",34,62,119900,22,"Low","M238","M197",7,28,0,NULL,"Drafted as a winger who has great running capacity, scoring at VFL level improved from 57 to 82 which is a good sign, will likely find it tough for opportunities again though",NULL,55,67,148,NULL,146,NULL,146,50,NULL,8,28,0," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 1 / 2",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,14,8,14,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6,14,NULL,NULL,NULL,NULL,NULL,NULL,614,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,5.0,30.0,16.7,1.0,0.0,0.5,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",147,146,28,0,596,NULL,35,0,NULL,NULL,14,NULL,0.5,0.5,0.0,0.0,6.2,2.9,0.0,0.8
"CD_I1027921","Max Gruzewski",30,47,119900,22,"Low","F273","F251",11,27,0,NULL,"Drafted as a key defender but played forward in the VFL the last two seasons for a 60 average, will likely need some time to develop",NULL,53,68,220,NULL,216,169,217,50,NULL,1,34,15," 0 / 4"," 0 / 4"," 4 / 4"," 4 / 4"," 2 / 4",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,21,1,NULL,NULL,21,1,25,-3,NULL,NULL,NULL,-3,21,NULL,NULL,NULL,NULL,NULL,NULL,610,NULL,NULL,NULL,NULL,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,3.0,87.5,50.0,1.0,0.3,0.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",240,217,25,0,590,NULL,43,0,NULL,NULL,21,NULL,0.0,0.3,0.0,0.8,2.9,1.5,0.8,1.6
"CD_I1022927","Hugh Davies",35,44,119900,22,"Low","D220","D213",11,0,0,NULL,"Key defender who plays a very disciplined role, but he's not going to be a scorer at any level",NULL,28,29,200,NULL,197,NULL,193,50,NULL,-5,33,21," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 0 / 2",0,0,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,0,NULL,27,-5,NULL,NULL,27,-5,NULL,NULL,NULL,NULL,NULL,-5,27,NULL,NULL,NULL,NULL,NULL,NULL,604,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,4.0,92.9,66.7,1.5,1.5,2.0,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",213,193,27,0,577,NULL,35,0,NULL,NULL,27,NULL,0.5,2.0,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1027949","Kynan Brown",33,56,119900,22,"Low","M242","M216",14,28,0,NULL,"The lightly built mid won Vic Metro's best and fairest at the National Carnival, played two games in his first season - both as sub - but a rundown tackle on debut was impressive, 79 VFL average is nice but will likely need some time to develop",NULL,0,0,148,NULL,1,NULL,145,50,NULL,4,21,15," 0 / 2"," 0 / 2"," 2 / 2"," 2 / 2"," 2 / 2",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,18,4,NULL,NULL,18,4,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,612,NULL,NULL,NULL,NULL,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1.5,50.0,100.0,0.0,1.0,0.5,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",163,145,NULL,NULL,593,NULL,180,NULL,NULL,NULL,18,NULL,0.5,1.0,0.0,0.0,6.2,2.9,0.0,0.8
"CD_I1017959","Lance Collard",28,49,119900,22,"Fair","F282","F240",10,14,28,NULL,"Small forward had an interrupted first season at the Saints but managed three games at senior level (all as sub), 40 VFL average suggests he'll need time",NULL,0,0,220,NULL,222,NULL,222,50,NULL,16,9,4," 0 / 3"," 0 / 3"," 3 / 3"," 3 / 3"," 3 / 3",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,6,16,6,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,617,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2.3,38.9,72.2,1.7,0.3,0.0,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",231,222,NULL,NULL,599,NULL,17,NULL,NULL,NULL,6,NULL,0.0,0.3,0.0,0.0,2.9,1.5,0.8,1.6
"CD_I1020950","Toby Murray",28,50,119900,22,"Fair","F283","F231",14,28,0,NULL,"Developing ruck taken in the mid-season draft",NULL,0,0,220,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",212,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2.9,1.5,0.8,1.6
"CD_I1028671","Charlie Edwards",29,50,119900,22,"Low","D235/M246","D184/M229",28,0,0,NULL,"Big-bodied midfielder whose scoring at the lower level suggest he might need some time",NULL,0,0,200,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",170,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1.7,5.3,0.0,0.3
"CD_I1027893","Oscar Ryan",49,73,119900,22,"Unders","D147","D91",26,0,0,NULL,"Rebound defender with solid scoring at junior level, a bit of buzz coming out of Adelaide about him and I wouldn't be surprised if he debuts early in 2025 and makes a nice rookie option",NULL,0,0,200,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",89,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1.7,5.3,0.0,0.3
"CD_I1035372","Karl Gallagher",17,30,119900,22,"Overs","D246","D247",28,0,0,NULL,"Irishman Category B rookie with a 32 VFL average",NULL,0,0,200,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",246,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1.7,5.3,0.0,0.3
"CD_I1022447","Tyler Welsh",43,40,113500,21,"Low","F195","F277",11,22,0,"Welsh played for most of the season at SANFL League level, averaging 45 points from 8 disposals, 4 marks and a goal a game. He was dropped once to U18 level but swiftly responded, kicking 8 goals with 17 disposals and 10 marks for a 128. He kicked 8 goals in his 4 games at the U18 Champs but was otherwise quiet, averaging just 6 disposals. Won't be much of a scorer until he refines his game against better opposition.","Well-built tall forward with senior experience",NULL,0,0,265,NULL,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.9,1.5,0.8,1.6
"CD_I1024187","Reece Torrent",26,50,119900,22,"Fair","M252","M230",28,0,0,NULL,"Mid with a high kick-to-handball ratio, will likely bide his time in the VFL for a while",NULL,0,0,148,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",171,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,6.2,2.9,0.0,0.8
"CD_I1029405","Will McLachlan",29,55,119900,22,"Low","F278","F195",28,0,0,NULL,"Forward taken in the mid-season draft, will need time",NULL,0,0,220,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",178,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2.9,1.5,0.8,1.6
"CD_I1032650","Zane Zakostelsky",26,40,119900,22,"Fair","D240/R58","D228/R57",11,28,0,NULL,"Rucked in his junior days to good effect, but at 196 he's limited to a key defender role in the seniors and scoring will be limited there",NULL,0,0,200,NULL,NULL,NULL,NULL,50,NULL,NULL,0,0," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0"," 0 / 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",217,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1.7,5.3,0.0,0.3
