Player,Team,Position,Price,SeasonPriceChange,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Jesse Motlop,CAR,FWD,253800,63100,9800,49.02024096,48,67,81,0.663366337,26,9,0,0,57.8,78.2,0.582773307,15.8,0,56,80.33333333,0.697095436,19.33333333,0,1.68218,0.1,0,0,-0.1,0,0,67,55.5,70.66666667,38.5,57,56,56,0,0
Jacob Bauer,RIC,FWD,163500,-52800,-29700,31.57923324,94,1,23,0.037037037,0,0,0,0,25.4,59,0.258301509,3.6,0,16,40.66666667,0.393442623,0,0,0.423387,0,0,0,0,0,0,45,20.5,16.33333333,39,61,61,61,0,0
Tyrell Dewar,WCE,FWD/MID,219800,53500,-800,42.45330561,47,34,82,0.333333333,0,0,0,0,48.2,81.4,0.458944368,0,0.8,43.33333333,80.66666667,0.537190083,0,0,0.836487,0.3,1,10,-0.2,0,10,,48.2,36.5,56,,,,0,0
Cooper Harvey,NTH,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,35,76.66666667,0.456521739,0,0,0.160259,0,0,0,0,0,0,,,,,,,,0,0
Sam Wicks,SYD,FWD/DEF,243900,2400,3200,47.1081039,37,45,87,0.409090909,0,0,0,0,51.8,83.4,0.49354769,0,0,50.33333333,82.33333333,0.611336032,0,0,0.542498,0,0,0,-0.1,0,0,53,51,54,50.33333333,17,41,41,0,0
Thomas Berry,GCS,FWD,275800,0,0,53.26943442,55,,,,0,0,0,0,,,,,,26.66666667,54.33333333,0.490797546,0,0,0.0795881,0,0,0,0,0,0,,,,,62,,,0,0
Caleb Mitchell,SYD,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,14,39.5,0.35443038,0,0,0.360041,0,0,0,0,0,0,,,,,,,,0,0
Jakob Ryan,COL,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.140768,0,0,0,0,0,0,,,,,,,,0,0
James O'Donnell,WBD,DEF/FWD,266800,-11700,-8600,51.53112801,86,30,79,0.288461538,0,-7,0,0,47.5,76.5,0.480142108,2.75,0,48.33333333,81.66666667,0.591836735,3.666666667,0,0.360041,0.1,0,0,0,0,0,58.5,36.5,37.5,57.5,42,42,42,0,0
Kaleb Smith,RIC,DEF,117400,-3800,0,22.67524148,25,,,,0,0,0,0,21.33333333,52.66666667,0.415119216,0,0,21.33333333,52.66666667,0.405063291,0,0,2.34704,0.1,0,0,0,0,0,,21.33333333,22,21,,,,0,0
Nick Murray,ADE,DEF,292200,0,0,56.43701501,31,,,,0,0,0,0,72,91.5,0.596567411,0,0,57.33333333,87.66666667,0.653992395,0,7.666666667,0.543581,0,0,0,-0.1,0,0,72,,78,66,48,56,56.75,0,0
Sam Butler,HAW,FWD,126600,0,0,24.45217693,25,,,,0,0,0,0,,,,,,,,,,,0.124526,0,0,0,0,0,0,,,,,,,,0,0
Brayden Cook,ADE,FWD,265500,0,0,51.2800393,53,,,,0,0,0,0,,,,,,45,76.66666667,0.586956522,0,0,0.0362748,0,0,0,0,0,0,,,,,23,30,30,0,0
Patrick Voss,FRE,FWD,249200,25400,14500,48.13177324,39,55,80,0.555555556,26,3,0,0,53.5,79,0.54060386,17,0,57.66666667,80.33333333,0.717842324,21,0,0.108283,0.1,0,0,0.1,0,0,57.66666667,41,48,59,,,,0,0
Harry Edwards,WCE,DEF,283000,-18100,-3700,54.66007956,67,63,84,0.6,0,0,5,5,52.25,79.25,0.513593481,0,0.25,54.33333333,77.33333333,0.702586207,0,1.666666667,0.126691,0,0,0,0,0,0,,52.25,42.5,62,,,,0,0
Elliott Himmelberg,GCS,FWD,295200,0,0,57.01645048,59,,,,0,0,0,0,,,,,,34.66666667,68.33333333,0.507317073,10.66666667,0,0.0368163,0,0,0,0,0,0,,,,,50,77.33333333,77.33333333,0,0
Charlie Dean,COL,DEF,297000,0,0,57.36411176,59,,,,0,0,0,0,,,,,,46.33333333,83.33333333,0.556,0,0,0.0747154,0,0,0,0,0,0,,,,,,,,0,0
Reef McInnes,COL,FWD/DEF,198500,-2100,0,38.33931375,66,,,,0,0,0,0,36,56,0.333066857,0,0.333333333,36,56,0.642857143,0,2.666666667,0.349213,0,0,0,0,0,0,26.5,55,53,27.5,28,33.66666667,33.66666667,0,0
William McCabe,HAW,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.149972,0,0,0,0,0,0,,,,,,,,0,0
Toby McMullin,GWS,FWD,235800,0,0,45.54362813,85,12,9,1.090909091,0,0,0,0,12,9,1.090909091,0,0,31,48.33333333,0.64137931,0,0,0.0265294,0,0,0,0,0,0,12,,,12,16,16,16,0,0
Jacob Blight,RIC,DEF/FWD,281700,35300,9500,54.40899085,58,64,89,0.581818182,11,-7,0,0,57,80.8,0.548327107,12,0,61.33333333,90.66666667,0.676470588,15,0,1.37032,0.2,0,0,0,-1,0,36,62.25,48.66666667,69.5,,,,0,0
Jack Hutchinson,WCE,FWD,233500,0,0,45.09939426,25,56,77,0.583333333,85,85,0,0,57,72,0.628875969,54,0,72,75.33333333,0.955752212,48.33333333,0,0.334053,0,0,0,0,0,0,,57,58,56,6,6,6,0,0
Oisin Mullin,GEE,DEF,247700,35400,14400,47.8420555,53,26,73,0.273684211,0,0,0,0,46,82,0.440817346,0.6,0,57.33333333,81.33333333,0.704918033,0,0,0.816996,0,0,0,0,0,0,43.66666667,49.5,52.5,41.66666667,59,59,59,0,0
Lloyd Johnston,GCS,FWD,226500,0,0,43.74737816,45,,,,0,0,0,0,,,,,,40,74.66666667,0.535714286,0,0,0.0335678,0,0,0,0,0,0,,,,,,,,0,0
James Tunstill,BRL,MID/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,31.66666667,38,0.833333333,9,0,0.605844,0.1,0,0,0.1,0,0,,,,,,,,0,0
Max Ramsden,HAW,FWD,128200,0,0,24.76120918,26,,,,0,0,0,0,,,,,,34,65.33333333,0.520408163,12.33333333,0,0.220898,0,0,0,0,0,0,,,,,,,,0,0
Joel Hamling,SYD,FWD/DEF,223400,63800,18200,43.14862817,38,41,91,0.353448276,0,0,0,0,60,88.5,0.546873655,0,0,54.66666667,89.33333333,0.611940299,0,0,1.55549,1.2,2,0,-0.5,-1,0,61.5,58.5,76,54.66666667,56,70.33333333,60.71428571,0,0
Noah Long,WCE,FWD,191600,-43900,0,37.00661217,78,,,,0,0,0,0,23.75,73.5,0.23481241,0,0,26.33333333,69,0.381642512,0,0,0.109907,0,0,0,0,0,0,,23.75,23,24.5,40,37,37,0,0
Liam Jones,WBD,DEF,349500,-29300,-29300,67.50423253,104,40,100,0.305343511,0,0,0,0,53.33333333,91,0.461900218,0,0,53.33333333,91,0.586080586,0,0,0.125608,0,0,0,0,0,0,55,52.5,40,60,88,74.33333333,74,0,0
Corey Durdin,CAR,FWD,208900,0,0,40.34802339,-5,91,83,0.875,0,0,0,0,91,83,0.875,0,0,69.66666667,66,1.055555556,0,0,0.0563072,0,0,0,0,0,0,91,,91,,44,59,59,0,0
Jack Williams,WCE,FWD,285600,-2700,-2700,55.16225697,69,40,46,0.689655172,7,-7,0,0,55.33333333,68,0.647889152,8.333333333,0,55.33333333,68,0.81372549,8.333333333,0,0.0839194,0,0,0,0,0,0,,55.33333333,64,51,108,71,71,0,0
Aaron Francis,SYD,DEF,213800,0,0,41.29443466,43,,,,0,0,0,0,,,,,,41.66666667,84.66666667,0.492125984,0,0,0.1608,0,0,0,0,0,0,,,,,55,60,71,0,0
Angus Hastie,STK,MID/DEF,134400,14500,-3200,25.95870916,26,16,36,0.347826087,0,0,7,7,32,42,0.656805883,0,0.25,25,43,0.581395349,0,2.333333333,6.84837,9.2,13,10,-0.9,-1,-20,29.5,34.5,18.5,45.5,,,,0,0
Isaac Keeler,STK,FWD,131400,11500,0,25.37927369,21,,,,0,-8,0,0,32.66666667,72.66666667,0.345590829,14.33333333,0,32.66666667,72.66666667,0.449541284,14.33333333,0,0.29453,0.2,0,0,0.1,0,0,32.66666667,,40,18,,,,0,0
James Barrat,STK,DEF/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.263669,0.2,1,10,0.2,1,10,,,,,,,,0,0
Alixzander Tauru,STK,DEF/FWD,163000,0,0,31.48266066,32,,,,0,0,0,0,,,,,,,,,,,0.530587,0.2,0,0,0.2,0,0,,,,,,,,0,0
Lewis Hayes,ESS,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.120194,0,0,0,0,0,0,,,,,,,,0,0
Corey Warner,SYD,FWD/MID,225300,76600,12800,43.51560397,35,65,89,0.575221239,0,0,0,0,55.6,82.4,0.536035692,0,0,52,86.33333333,0.602316602,0,0,6.80938,7.3,6,0,-0.4,0,-10,45.5,62.33333333,61,52,0,0,0,0,0
Wade Derksen,GWS,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0400648,0,0,0,0,0,0,,,,,,,,0,0
Robert Hansen Jr,NTH,FWD/MID,176700,11000,0,34.12874932,71,,,,0,0,0,0,40.25,68,0.446504754,0,0,30,67.33333333,0.445544554,0,0,0.692471,0,0,0,0,0,0,55,35.33333333,35.5,45,31,31,31,0,0
Jai Serong,HAW,DEF,185400,0,0,35.80911219,37,,,,0,0,0,0,,,,,,44.33333333,68.66666667,0.645631068,0,0,0.541416,0,0,0,0,0,0,,,,,,,,0,0
Henry Smith,BRL,FWD,169200,0,0,32.68016064,34,,,,0,0,0,0,,,,,,45.66666667,62.66666667,0.728723404,16.33333333,0,0.0969134,0,0,0,0,0,0,,,,,,,,0,0
Zane Duursma,NTH,FWD,194400,0,0,37.54741861,36,44,57,0.571428571,0,0,0,0,44,57,0.571428571,0,0,27,51.66666667,0.522580645,0,0,0.538167,0,0,0,0,0,0,,44,44,,29,29,29,0,0
Jedd Busslinger,WBD,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,1.94206,0,0,0,-0.1,0,0,,,,,,,,0,0
Judson Clarke,RIC,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,29.33333333,58.33333333,0.502857143,0,0,0.0866265,0,0,0,0,0,0,,,,,13,13,13,0,0
Chris Burgess,ADE,FWD,237600,0,0,45.89128941,47,,,,0,0,0,0,,,,,,56,78.66666667,0.711864407,11.66666667,0,0.0530587,0,0,0,0,0,0,,,,,101,62.33333333,62.33333333,0,0
Jed McEntee,PTA,FWD,200600,0,0,38.74491858,40,,,,0,0,0,0,,,,,,46,71,0.647887324,0,0,0.0725497,0,0,0,0,0,0,,,,,49,49,49,0,0
Alex Cincotta,CAR,DEF,263700,0,0,50.93237802,53,,,,0,0,0,0,,,,,,52,79.66666667,0.652719665,0,0,0.17217,0,0,0,0,0,0,,,,,54,54,54,0,0
Oscar McDonald,FRE,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,46,68,0.676470588,0,0,0.264211,0,0,0,0,0,0,,,,,,,,0,0
Buku Khamis,WBD,DEF,301700,30100,11900,58.271894,53,67,82,0.626168224,0,0,0,0,67.75,90.5,0.591553345,0,0.25,66.66666667,89,0.74906367,0,0,0.67298,0,0,0,0,0,0,73,66,69,66.5,53,55.5,55.5,0,0
Callum Coleman-Jones,NTH,FWD,128200,0,0,24.76120918,26,,,,0,0,0,0,,,,,,34,49.66666667,0.684563758,10.66666667,0,0.105035,0,0,0,0,0,0,,,,,14,46.5,46.5,0,0
Matt Whitlock,NTH,DEF/FWD,113500,0,0,21.92197537,18,,,,0,0,0,0,29,58,0.414285714,0,0,29,58,0.5,0,0,4.92363,1,0,0,-0.1,-1,0,,29,29,,,,,0,0
Tylar Young,RIC,DEF,235900,0,0,45.56294264,47,,,,0,0,0,0,,,,,,53.33333333,88.33333333,0.603773585,0,0,0.0492688,0,0,0,0,0,0,,,,,21,39,39,0,0
Alwyn Davey Jnr,ESS,FWD,146600,0,0,28.31508008,29,,,,0,0,0,0,,,,,,24.66666667,55.66666667,0.443113772,0,0,0.198158,0,0,0,0,0,0,,,,,8,10,10,0,0
Brandon Ryan,BRL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,28.33333333,53,0.534591195,0,0,0.107742,0,0,0,0,0,0,,,,,59,59,59,0,0
Zane Zakostelsky,BRL,DEF/RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.381157,0,0,0,0,0,0,,,,,,,,0,0
Ollie Murphy,FRE,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.147265,0,0,0,0,0,0,,,,,,,,0,0
James Borlase,ADE,DEF,335700,0,0,64.83882935,119,,,,0,0,0,0,41,84,0.366001007,0,0,41.66666667,88,0.473484848,0,2.666666667,0.0514345,0,0,0,0,0,0,56,26,56,26,,,,0,0
Cooper Bell,GCS,DEF/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.260962,0,0,0,0,0,0,,,,,,,,0,0
Leek Aleer,GWS,DEF,319900,0,0,61.78713587,64,,,,0,0,0,0,,,,,,45,88.33333333,0.509433962,0,0,0.152679,0,0,0,0,0,0,,,,,36,36,36,0,0
Jake Rogers,GCS,FWD,201600,-8500,-6300,38.93806374,31,68,75,0.68,6,6,0,0,47.25,50.75,0.686975897,4.75,0,36.66666667,42.66666667,0.859375,4.333333333,0,0.441254,0,0,0,-0.1,0,0,47.25,,21,56,22,22,22,0,0
Xavier Walsh,PTA,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0671355,0,0,0,0,0,0,,,,,,,,0,0
Sam Frost,HAW,DEF,262600,0,0,50.71991835,123,,,,0,0,0,0,17,46.5,0.280255682,0,0,28.33333333,61,0.464480874,0,0,0.977255,0,0,0,0,0,0,17,,19,15,26,56,59.55555556,0,0
Joshua Draper,FRE,DEF,252300,-15200,-4000,48.73052322,39,55,87,0.514018692,0,0,0,0,50.6,76.4,0.578465114,0,0,48,87.33333333,0.549618321,0,0,0.685432,0,0,0,0,0,0,48,54.5,58,45.66666667,69,69,69,0,0
William Edwards,SYD,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0541416,0,0,0,0,0,0,,,,,,,,0,0
Patrick Snell,SYD,DEF/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0757982,0,0,0,0,0,0,,,,,,,,0,0
Jordon Butts,ADE,DEF,290300,0,0,56.07003921,58,,,,0,0,0,0,,,,,,37.33333333,78,0.478632479,0,2.666666667,0.188954,0,0,0,0,0,0,,,,,29,44.33333333,50.6,0,0
Jed Adams,MEL,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.119111,0.1,0,0,0,0,0,,,,,,,,0,0
Ricky Mentha,MEL,DEF/FWD,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,6.13316,1.6,1,0,-0.8,-1,-10,,,,,,,,0,0
Alex Pearce,FRE,DEF,369200,1000,5100,71.30919213,55,99,91,0.883928571,0,0,0,0,77.8,91.2,0.675243891,0,0,76.33333333,90,0.848148148,0,0,0.493771,0,0,0,0,0,0,76.33333333,80,72.5,81.33333333,59,68,58,0,0
Ollie Lord,PTA,FWD,204500,0,0,39.4981847,-13,50,82,0.454545455,0,0,0,0,67.5,81,0.643939394,0,0,59.33333333,75.66666667,0.784140969,0,0,0.609093,0.1,0,0,0.1,0,0,50,85,67.5,,,,,0,0
Conor Stone,GWS,FWD/DEF,172600,52700,6600,33.33685418,35,39,74,0.414893617,0,0,0,0,44,73.8,0.465845047,0,0,38,73.33333333,0.518181818,0,0,24.9214,58.4,63,60,-5.8,-3,10,43.5,46,46.5,42.33333333,,,,0,0
Darragh Joyce,BRL,DEF,247300,0,0,47.76479744,49,,,,0,0,0,0,,,,,,45.66666667,95,0.480701754,0,0,0.0801295,0,0,0,0,0,0,,,,,59,42.5,42.5,0,0
Caleb Graham,GCS,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,69,91,0.758241758,0,0,0.152138,0,0,0,0,0,0,,,,,64,75.5,75.5,0,0
Arthur Jones,WBD,FWD,150900,0,0,29.14560426,56,,,,0,0,0,0,17,42,0.321290323,0,0,24.66666667,50.33333333,0.490066225,0,0,0.360041,0,0,0,0,0,0,10,24,17,,,,,0,0
Hugh Bond,ADE,DEF,225200,0,0,43.49628946,45,,,,0,0,0,0,,,,,,53,90.33333333,0.586715867,6,0,0.123443,0,0,0,0,0,0,,,,,,,,0,0
Kallan Dawson,NTH,DEF,282600,0,0,54.58282149,56,,,,0,0,0,0,,,,,,42.66666667,83.66666667,0.509960159,0,2,0.0395233,0,0,0,0,0,0,,,,,35,35,35,0,0
Esava Ratugolea,PTA,DEF,313500,-2000,-2000,60.55100686,63,64,100,0.474074074,0,0,0,0,61.33333333,92.33333333,0.528522118,0,0,61.33333333,92.33333333,0.664259928,0,0,0.116404,0,0,0,0,0,0,64,60,62,60,57,52,63.875,0,0
Ash Johnson,COL,FWD,134000,0,0,25.8814511,27,,,,0,0,0,0,,,,,,17.66666667,60.66666667,0.291208791,0,0,0.253924,0,0,0,0,0,0,,,,,81,81,81,0,0
Max Gruzewski,GWS,FWD,119900,0,0,23.15810438,10,,,,0,0,0,0,31,47.5,0.341679446,10,0,32,49.66666667,0.644295302,6.666666667,0,1.87059,0.5,0,0,-0.1,0,0,31,,61,1,19,19,19,0,0
Cooper Simpson,FRE,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,37,65,0.569230769,0,0,0.22956,0,0,0,0,0,0,,,,,,,,0,0
Tew Jiath,COL,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.408769,0,0,0,0,0,0,,,,,,,,0,0
Brynn Teakle,NTH,FWD,244400,0,0,47.20467648,49,,,,0,0,0,0,,,,,,38.66666667,74,0.522522523,11,0,0.0443961,0,0,0,0,0,0,,,,,56,56,56,0,0
Zaine Cordy,STK,DEF,251200,0,0,48.51806355,72,,,,0,0,0,0,31,82,0.287037037,0,0,36.66666667,77,0.476190476,0,0,0.180833,0,0,0,0,0,0,,31,,31,32,51,51,0,0
Toby Pink,NTH,FWD,209400,0,0,40.44459597,-5,,,,0,0,0,0,65,92.5,0.541991101,0,0,59.66666667,89.33333333,0.667910448,0,0,0.180833,0,0,0,0,0,0,64,66,64,66,19,19,19,0,0
Jed Walter,GCS,FWD,216600,26100,26100,41.8352411,3,55,59,0.6875,0,0,0,0,57.66666667,62.66666667,0.703062249,0,0,57.66666667,62.66666667,0.920212766,0,0,0.653489,0,0,0,0,0,0,57.66666667,,71,51,,,,0,0
Lewis Melican,SYD,DEF,282500,0,0,54.56350698,38,,,,0,0,0,0,65.5,84.5,0.596324641,0,0,68,82.66666667,0.822580645,0,0,0.64645,0,0,0,0,0,0,,65.5,65.5,,83,69.5,69.5,0,0
Harvey Johnston,WCE,DEF,148700,0,0,28.72068491,30,,,,0,0,0,0,,,,,,35.33333333,76.66666667,0.460869565,0,0,0.691929,0,0,0,0,0,0,,,,,11,11,11,0,0
Connor O'Sullivan,GEE,DEF,295400,146700,27200,57.05507951,31,42,84,0.385321101,0,0,0,0,71.6,91.2,0.622227543,0,0,74,90.66666667,0.816176471,0,0,34.9917,39.6,46,40,-9,-6,-10,64.33333333,82.5,75.5,69,,,,0,0
Rhett Bazzo,WCE,DEF,121200,0,0,23.40919308,24,,,,0,0,0,0,,,,,,31.66666667,66.66666667,0.475,0,0,0.116404,0,0,0,0,0,0,,,,,39,38,38,0,0
Wil Dawson,NTH,DEF,143300,0,0,27.67770106,29,,,,0,0,0,0,,,,,,38,59.33333333,0.640449438,0,0,0.345965,0,0,0,0,0,0,,,,,,,,0,0
Jack Buller,SYD,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,17,55,0.309090909,0,0,0.0454789,0,0,0,0,0,0,,,,,,,,0,0
Josh Gibcus,RIC,DEF,153600,0,0,29.66709618,31,,,,0,0,0,0,,,,,,49,69.33333333,0.706730769,0,0,0.901457,0,0,0,0,0,0,,,,,76,76,76,0,0
Zach Reid,ESS,DEF,220700,100800,57600,42.62713625,-60,104,96,0.832,0,0,0,0,68.25,92.25,0.581573726,0,0.25,76,94.33333333,0.80565371,0,3,62.1951,96.8,100,100,0.5,4,20,96,40.5,62,74.5,,,,0,0
Loch Rawlinson,WCE,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,11,51,0.215686275,0,0,0.076881,0,0,0,0,0,0,,,,,,,,0,0
Ethan Read,GCS,FWD,215800,46600,13300,41.68072498,25,74,73,0.755102041,25,12,0,0,62.75,72.25,0.652315345,18.75,0,50.33333333,69,0.729468599,19.66666667,0,1.56415,0,0,0,-0.1,0,0,62.75,,30,73.66666667,,,,0,0
Callum Jamieson,WCE,DEF,254300,0,0,49.11681354,51,,,,0,0,0,0,,,,,,57.66666667,84.33333333,0.683794466,0,0,0.0324849,0,0,0,0,0,0,,,,,-4,-4,-4,0,0
Billy Frampton,COL,DEF,276000,0,0,53.30806346,37,72,92,0.615384615,0,0,0,0,64,94,0.542986425,0,0,54.33333333,94.66666667,0.573943662,0,0,0.278829,0,0,0,0,0,0,64,,64,,35,57.66666667,53.83333333,0,0
James Blanck,HAW,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,31.66666667,90.66666667,0.349264706,0,0,0.0741739,0,0,0,0,0,0,,,,,,,,0,0
Hugh Davies,FRE,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,27,76.5,0.352941176,0,0,0.338926,0,0,0,0,0,0,,,,,,,,0,0
Harry Boyd,STK,RUC,99100,0,0,19.1406851,-22,,,,0,0,0,0,63,78,0.611650485,86,0,63,78,0.807692308,86,0,56.2953,86.7,88,90,1.1,1,10,,63,,63,,,,0,0
Jack Henderson,MEL,MID/FWD,166900,67800,-7000,32.23592678,55,13,46,0.216666667,0,0,0,0,43,70.6,0.458417931,0,0,29.33333333,65.66666667,0.446700508,0,0,19.6615,58,64,90,-5.5,3,50,,43,37,52,,,,0,0
Isaiah Dudley,FRE,FWD,136900,37800,37800,26.44157205,19,17,23,0.62962963,0,0,0,0,48.33333333,54.33333333,0.687173356,0,0,48.33333333,54.33333333,0.889570552,0,0,9.30531,11.3,13,10,10.8,11,0,48.33333333,,46,49.5,,,,0,0
Ben Jepson,GCS,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.91066,0.6,1,0,0.1,-1,0,,,,,,,,0,0
Sandy Brock,WCE,DEF,99100,0,0,19.1406851,-60,39,91,0.342105263,0,0,0,0,59.5,91.5,0.512932973,0,0,59.5,91.5,0.650273224,0,0,4.35677,3.5,6,10,3.2,5,10,,59.5,,59.5,,,,0,0
Francis Evans,CAR,FWD,233200,0,0,45.04145072,80,,,,0,0,0,0,29.5,69.5,0.341736695,0,0,33,59.66666667,0.553072626,0,0,0.1072,0,0,0,0,0,0,,29.5,33,26,64,64,64,0,0
Thomas Edwards,ESS,FWD,99100,0,0,19.1406851,1,,,,0,0,0,0,29,64,0.314134393,0,0,29,64,0.453125,0,0,2.19544,1,1,0,-0.1,1,0,10,48,29,,,,,0,0
Jai Culley,MEL,MID/FWD,163400,0,0,31.55991873,33,,,,0,0,0,0,,,,,,43.33333333,73.66666667,0.588235294,31,0,0.317811,0,0,0,0,0,0,,,,,61,61,61,0,0
Lachlan McAndrew,ADE,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,38,54,0.703703704,45.5,0,0.190578,0,0,0,0,0,0,,,,,,,,0,0
Will White,CAR,FWD,99100,0,0,19.1406851,-23,53,84,0.504761905,0,0,0,0,41,76,0.425,0,0,41,76,0.539473684,0,0,1.50838,0.4,1,0,0.3,1,0,53,29,53,29,,,,0,0
Matthew Carroll,CAR,DEF,99100,0,0,19.1406851,-19,60,83,0.576923077,0,0,0,0,60,83,0.576923077,0,0,60,83,0.722891566,0,0,1.95343,0.1,0,0,-0.3,0,0,60,,60,,,,,0,0
Eamonn Armstrong,STK,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.668648,0.2,0,0,0,0,0,,,,,,,,0,0
Josh Lai,PTA,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.26258,0.2,0,0,-0.2,-1,-10,,,,,,,,0,0
